paragraph_id,anchor_text,link_type
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Axel,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,Marseille,internal
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Alison Parker,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Alicia Sierra,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Alba Flores,internal
money-heist_paragraph_0000001,Cherami Leigh,external
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,[4],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,A Family Tradition,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000002,Helsinki,internal
money-heist_paragraph_0000003,Axel,internal
money-heist_paragraph_0000003,[5],other
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000006,Royal Mint of Spain,internal
money-heist_paragraph_0000007,Helsinki,internal
money-heist_paragraph_0000007,Bank of Spain,internal
money-heist_paragraph_0000008,The Professor,internal
money-heist_paragraph_0000008,Dr. Ahmed,internal
money-heist_paragraph_0000008,Tokyo,internal
money-heist_paragraph_0000008,Helsinki,internal
money-heist_paragraph_0000009,César Gandía,internal
money-heist_paragraph_0000009,Paquita,internal
money-heist_paragraph_0000009,Bogotá,internal
money-heist_paragraph_0000010,Tokyo,internal
money-heist_paragraph_0000010,Bank of Spain,internal
money-heist_paragraph_0000014,Berlin,internal
money-heist_paragraph_0000014,Ariadna Cascales,internal
money-heist_paragraph_0000015,5 Minutes Earlier,internal
money-heist_paragraph_0000015,Matías,internal
money-heist_paragraph_0000016,Helsinki,internal
money-heist_paragraph_0000016,Bogotá,internal
money-heist_paragraph_0000016,TKO,internal
money-heist_paragraph_0000016,the professor,internal
money-heist_paragraph_0000019,Helsinki,internal
money-heist_paragraph_0000019,[6],other
money-heist_paragraph_0000021,[7],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Sergio Marquina (The Professor),internal
money-heist_paragraph_0000001,Andrés de Fonollosa (Berlin),internal
money-heist_paragraph_0000001,Sergio Marquina (The Professor),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Sergio,internal
money-heist_paragraph_0000002,[2],other
money-heist_paragraph_0000005,Sergio,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 9 (Part 2),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000003,[1],other
money-heist_paragraph_0000004,[2],other
money-heist_paragraph_0000005,Nairobi,internal
money-heist_paragraph_0000006,[3],other
money-heist_paragraph_0000007,Nairobi,internal
money-heist_paragraph_0000007,[1],other
money-heist_paragraph_0000008,Arturo Román,internal
money-heist_paragraph_0000008,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Pablo Ruiz,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Episode 10 (Part 1),internal
money-heist_paragraph_0000001,Episode 13 (Part 1),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000003,Raquel Murillo,internal
money-heist_paragraph_0000004,Arturo Román,internal
money-heist_paragraph_0000004,Pablo Ruiz,internal
money-heist_paragraph_0000004,Oslo,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Episode 7 (Part 1),internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000004,Berlin,internal
money-heist_paragraph_0000004,Mónica Gaztambide,internal
money-heist_paragraph_0000004,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Karina,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Episode 7 (Part 1),internal
money-heist_paragraph_0000001,Episode 9 (Part 1),internal
money-heist_paragraph_0000001,the Professor,internal
money-heist_paragraph_0000002,the Professor,internal
money-heist_paragraph_0000002,Helsinki,internal
money-heist_paragraph_0000002,the Professor,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Rio,internal
money-heist_paragraph_0000003,Royal Mint of Spain,internal
money-heist_paragraph_0000003,[1],other
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000004,[2],other
money-heist_paragraph_0000007,the Professor,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Spanish,external
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Nikolai Dimitrievich,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Episode 8 (Part 1),internal
money-heist_paragraph_0000001,Episode 9 (Part 1),internal
money-heist_paragraph_0000001,Nikolai Dimitrievich,internal
money-heist_paragraph_0000002,the Professor,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000002,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,Episode 3 (Part 1),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 6 (Part 2),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,Pablo,internal
money-heist_paragraph_0000003,Elisabeth,internal
money-heist_paragraph_0000003,Alison Parker,internal
money-heist_paragraph_0000003,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 6 (Part 2),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,Pablo,internal
money-heist_paragraph_0000003,Aurora,internal
money-heist_paragraph_0000003,Alison Parker,internal
money-heist_paragraph_0000003,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 6 (Part 2),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Amanda,internal
money-heist_paragraph_0000001,Paquita,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Aikido,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000002,[2],other
money-heist_paragraph_0000003,Bank of Spain,internal
money-heist_paragraph_0000003,Bogotá,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000004,Denver,internal
money-heist_paragraph_0000004,[3],other
money-heist_paragraph_0000005,Amanda,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Episode 6 (Part 2),internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000002,Royal Mint of Spain,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000003,Berlin,internal
money-heist_paragraph_0000003,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Agustín Montero,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,48 Meters Underground,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000002,Bank of Spain,internal
money-heist_paragraph_0000002,Nairobi,internal
money-heist_paragraph_0000002,Bogotá,internal
money-heist_paragraph_0000002,Matías Caño,internal
money-heist_paragraph_0000002,Agustín Montero,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Stockholm,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Matías Caño,internal
money-heist_paragraph_0000001,Alfonso,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000001,48 Meters Underground,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000002,Bank of Spain,internal
money-heist_paragraph_0000002,Nairobi,internal
money-heist_paragraph_0000002,Bogotá,internal
money-heist_paragraph_0000002,Matías Caño,internal
money-heist_paragraph_0000002,Alfonso,internal
money-heist_paragraph_0000002,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000001,Episode 7 (Part 1),internal
money-heist_paragraph_0000001,Episode 12 (Part 1),internal
money-heist_paragraph_0000001,It's Dolphin Time,internal
money-heist_paragraph_0000001,Ángel Rubio,internal
money-heist_paragraph_0000002,Ángel,internal
money-heist_paragraph_0000002,Raquel,internal
money-heist_paragraph_0000004,Royal Mint of Spain,internal
money-heist_paragraph_0000004,Ángel,internal
money-heist_paragraph_0000005,[1],other
money-heist_paragraph_0000006,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Amanda,internal
money-heist_paragraph_0000001,Miguel Fernández Talanilla,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Aikido,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000002,Tokyo,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Lisbon,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,[3],other
money-heist_paragraph_0000001,Miguel Fernández Talanilla,internal
money-heist_paragraph_0000001,Amanda,internal
money-heist_paragraph_0000001,Gandía,internal
money-heist_paragraph_0000001,Luis Tamayo,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Palermo,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Bogotá,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Bank of Spain,internal
money-heist_paragraph_0000002,Bank of Spain,internal
money-heist_paragraph_0000002,Amanda,internal
money-heist_paragraph_0000002,César Gandía,internal
money-heist_paragraph_0000002,Berlin,internal
money-heist_paragraph_0000003,Tokyo,internal
money-heist_paragraph_0000003,Nairobi,internal
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000004,Miguel Fernández Talanilla,internal
money-heist_paragraph_0000004,Arturo Román,internal
money-heist_paragraph_0000004,Amanda,internal
money-heist_paragraph_0000004,Manila,internal
money-heist_paragraph_0000006,Bank of Spain,internal
