sentence_id,anchor_text,link_type
money-heist_sentence_0000014,the Professor,internal
money-heist_sentence_0000014,the Professor,internal
money-heist_sentence_0000016,Helsinki,internal
money-heist_sentence_0000016,Rio,internal
money-heist_sentence_0000018,Stockholm,internal
money-heist_sentence_0000021,Alicia,internal
money-heist_sentence_0000024,Nairobi,internal
money-heist_sentence_0000025,Nairobi,internal
money-heist_sentence_0000026,Nairobi,internal
money-heist_sentence_0000027,Alicia,internal
money-heist_sentence_0000027,Nairobi,internal
money-heist_sentence_0000029,Palermo,internal
money-heist_sentence_0000030,Stockholm,internal
money-heist_sentence_0000031,Suárez,internal
money-heist_sentence_0000031,Lisbon,internal
money-heist_sentence_0000034,Nairobi,internal
money-heist_sentence_0000034,Stockholm,internal
money-heist_sentence_0000036,Nairobi,internal
money-heist_sentence_0000037,Nairobi,internal
money-heist_sentence_0000037,Alicia,internal
money-heist_sentence_0000038,Stockholm,internal
money-heist_sentence_0000039,Lisbon,internal
money-heist_sentence_0000039,the Professor,internal
money-heist_sentence_0000040,the Professor,internal
money-heist_sentence_0000042,Nairobi,internal
money-heist_sentence_0000043,Denver,internal
money-heist_sentence_0000044,Palermo,internal
money-heist_sentence_0000044,Denver,internal
money-heist_sentence_0000044,Rio,internal
money-heist_sentence_0000044,Tokyo,internal
money-heist_sentence_0000044,Nairobi,internal
money-heist_sentence_0000046,Tokyo,internal
money-heist_sentence_0000047,Lisbon,internal
money-heist_sentence_0000047,Tokyo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Part 2,internal
money-heist_sentence_0000002,Part 4,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000004,Royal Mint of Spain Heist,internal
money-heist_sentence_0000005,Rio,internal
money-heist_sentence_0000005,the Professor,internal
money-heist_sentence_0000005,Berlin,internal
money-heist_sentence_0000005,Bank of Spain,internal
money-heist_sentence_0000006,Raquel,internal
money-heist_sentence_0000006,Mónica,internal
money-heist_sentence_0000006,Bogotá,internal
money-heist_sentence_0000006,Palermo,internal
money-heist_sentence_0000006,Marseille,internal
money-heist_sentence_0000007,Berlin,internal
money-heist_sentence_0000009,Luis Tamayo,internal
money-heist_sentence_0000009,Alicia Sierra,internal
money-heist_sentence_0000010,Nairobi,internal
money-heist_sentence_0000012,Tokyo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Part 3,internal
money-heist_sentence_0000002,Part 5,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000004,The Professor,internal
money-heist_sentence_0000004,Lisbon,internal
money-heist_sentence_0000004,Rio,internal
money-heist_sentence_0000004,Tokyo,internal
money-heist_sentence_0000004,Nairobi,internal
money-heist_sentence_0000006,Nairobi,internal
money-heist_sentence_0000007,Tokyo,internal
money-heist_sentence_0000007,Palermo,internal
money-heist_sentence_0000007,Marseille,internal
money-heist_sentence_0000007,Sierra,internal
money-heist_sentence_0000008,Tamayo,internal
money-heist_sentence_0000008,Benito Antoñanzas,internal
money-heist_sentence_0000008,The Professor,internal
money-heist_sentence_0000009,Bank of Spain,internal
money-heist_sentence_0000010,Gandía,internal
money-heist_sentence_0000011,Palermo,internal
money-heist_sentence_0000013,Rio,internal
money-heist_sentence_0000013,Lisbon,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,La Casa de Papel,internal
money-heist_sentence_0000005,first part,internal
money-heist_sentence_0000005,second part,internal
money-heist_sentence_0000007,Part 3,internal
money-heist_sentence_0000008,Part 4,internal
money-heist_sentence_0000009,Part 5,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Basauri,external
money-heist_sentence_0000001,Basque Country,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,University of the Basque Country,external
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000002,Raquel Murillo,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Algeciras,external
money-heist_sentence_0000001,Cádiz,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000002,The Professor,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Astray (Part 3),internal
money-heist_sentence_0000002,Nairobi,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Koldo Serra,internal
money-heist_sentence_0000001,Esther Morales,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,Astray,internal
money-heist_sentence_0000001,Berlin's Wedding,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000005,Nairobi,internal
money-heist_sentence_0000006,Tokyo,internal
money-heist_sentence_0000007,Palermo,internal
money-heist_sentence_0000007,Lisbon,internal
money-heist_sentence_0000008,Dr. Ahmed,internal
money-heist_sentence_0000009,Dr. Ahmed,internal
money-heist_sentence_0000010,the Professor,internal
money-heist_sentence_0000010,Lisbon,internal
money-heist_sentence_0000010,Marseille,internal
money-heist_sentence_0000012,Tamayo,internal
money-heist_sentence_0000013,Tokyo,internal
money-heist_sentence_0000013,Palermo,internal
money-heist_sentence_0000014,Denver,internal
money-heist_sentence_0000014,Arturo,internal
money-heist_sentence_0000016,Stockholm,internal
money-heist_sentence_0000018,Tamayo,internal
money-heist_sentence_0000018,Martínez,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Javier Quintas,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,Game Over,internal
money-heist_sentence_0000001,Anatomy Lesson,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000006,Tokyo,internal
money-heist_sentence_0000006,Nairobi,internal
money-heist_sentence_0000007,Palermo,internal
money-heist_sentence_0000008,Lisbon,internal
money-heist_sentence_0000008,Sierra,internal
money-heist_sentence_0000009,the Professor,internal
money-heist_sentence_0000012,Marseille,internal
money-heist_sentence_0000012,Bogota,internal
money-heist_sentence_0000012,The Professor,internal
money-heist_sentence_0000012,Berlin,internal
money-heist_sentence_0000012,Tatiana,internal
money-heist_sentence_0000013,Tamayo,internal
money-heist_sentence_0000013,Antoñanzas,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Álex Rodrigo,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,Berlin's Wedding,internal
money-heist_sentence_0000001,Pasodoble,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000005,The Professor,internal
money-heist_sentence_0000005,Marseille,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,Anatomy Lesson,internal
money-heist_sentence_0000001,5 Minutes Earlier,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000005,Gandía,internal
money-heist_sentence_0000007,Arturo,internal
money-heist_sentence_0000007,Stockolm,internal
money-heist_sentence_0000007,Denver,internal
money-heist_sentence_0000008,Lisbon,internal
money-heist_sentence_0000008,Alicia Sierra,internal
money-heist_sentence_0000009,Tamayo,internal
money-heist_sentence_0000010,Helsinki,internal
money-heist_sentence_0000014,The Professor,internal
money-heist_sentence_0000015,Benito Antoñanzas,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Koldo Serra,internal
money-heist_sentence_0000001,Álex Rodrigo,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,Pasodoble,internal
money-heist_sentence_0000001,TKO,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000005,Denver,internal
money-heist_sentence_0000005,Moscow,internal
money-heist_sentence_0000008,The Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Javier Quintas,internal
money-heist_sentence_0000001,Esther Martínez Lobato,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,5 Minutes Earlier,internal
money-heist_sentence_0000001,Strike the Tent,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000005,Nairobi,internal
money-heist_sentence_0000006,Gandía,internal
money-heist_sentence_0000010,Palermo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Koldo Serra,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,TKO,internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Jesús Colmenar,internal
money-heist_sentence_0000001,Ana Boyero,internal
money-heist_sentence_0000001,Emilio Díez,internal
money-heist_sentence_0000001,Luis Moya,internal
money-heist_sentence_0000001,Juan Salvador López,internal
money-heist_sentence_0000001,Strike the Tent,internal
money-heist_sentence_0000001,The End of the Road,internal
money-heist_sentence_0000001,Part 4,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000006,Berlin,internal
money-heist_sentence_0000006,Palermo,internal
money-heist_sentence_0000008,Sierra,internal
money-heist_sentence_0000008,Nairobi,internal
money-heist_sentence_0000008,Gandía,internal
money-heist_sentence_0000008,Tamayo,internal
money-heist_sentence_0000008,Rio,internal
money-heist_sentence_0000010,Benjamín,internal
money-heist_sentence_0000010,Marseille,internal
money-heist_sentence_0000010,Lisbon,internal
money-heist_sentence_0000012,the Professor,internal
money-heist_sentence_0000013,Antoñanzas,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Sofía,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Benjamín Martínez,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Rafael,internal
money-heist_sentence_0000001,Tatiana,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Luka Peroš,internal
money-heist_sentence_0000001,Luka Peroš,internal
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000003,the Professor,internal
money-heist_sentence_0000008,Sofía,internal
money-heist_sentence_0000009,Berlin,internal
money-heist_sentence_0000009,Tatiana,internal
money-heist_sentence_0000010,Berlin's Wedding,internal
money-heist_sentence_0000010,the Professor,internal
money-heist_sentence_0000010,Bogotá,internal
money-heist_sentence_0000011,Monastery of San Giovanni,internal
money-heist_sentence_0000015,Raquel,internal
money-heist_sentence_0000015,the Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,César Gandía,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,[4],other
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Agustín Montero,internal
money-heist_sentence_0000001,Alfonso,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Hovik Keuchkerian,internal
money-heist_sentence_0000001,[5],other
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,Bank of Spain,internal
money-heist_sentence_0000016,Nairobi,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Benjamín Martínez,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Belén Cuesta,internal
money-heist_sentence_0000001,A Quick Vacation,internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000001,Belén Cuesta,internal
money-heist_sentence_0000002,Moscow,internal
money-heist_sentence_0000002,Denver,internal
money-heist_sentence_0000002,The Professor,internal
money-heist_sentence_0000003,Royal Mint of Spain,internal
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000006,Arturo Román,internal
money-heist_sentence_0000007,Moscow,internal
money-heist_sentence_0000008,Denver,internal
money-heist_sentence_0000010,Part 3,internal
money-heist_sentence_0000011,Royal Mint of Spain,internal
money-heist_sentence_0000012,Bank of Spain,internal
money-heist_sentence_0000015,Arturo Román,internal
money-heist_sentence_0000016,Denver,internal
money-heist_sentence_0000016,Moscow,internal
money-heist_sentence_0000016,Royal Mint of Spain,internal
money-heist_sentence_0000017,Denver,internal
money-heist_sentence_0000017,Moscow,internal
money-heist_sentence_0000018,César Gandía,internal
money-heist_sentence_0000019,Amanda,internal
money-heist_sentence_0000020,Matías Caño,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Mónica Gaztambide,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,Mónica Gaztambide,internal
money-heist_sentence_0000002,Denver,internal
money-heist_sentence_0000003,Arturo Román,internal
money-heist_sentence_0000003,Royal Mint of Spain,internal
money-heist_sentence_0000004,Bank of Spain,internal
money-heist_sentence_0000008,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Serbian,external
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000002,Helsinki,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Málaga,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000002,Rio,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000004,Nothing in Return,external
money-heist_sentence_0000004,Christian,other
money-heist_sentence_0000004,Élite,other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Murcia,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,María Pedraza,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,The Paris Plan,internal
money-heist_sentence_0000002,Denver,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000003,[2],other
money-heist_sentence_0000003,[3],other
money-heist_sentence_0000003,[4],other
money-heist_sentence_0000004,Equus,external
money-heist_sentence_0000005,[5],other
money-heist_sentence_0000006,Antena 3,external
money-heist_sentence_0000006,El secreto de Puente Viejo,external
money-heist_sentence_0000007,Denver,internal
money-heist_sentence_0000007,Money Heist,internal
money-heist_sentence_0000008,Élite,internal
money-heist_sentence_0000008,[6],other
money-heist_sentence_0000008,[7],other
money-heist_sentence_0000009,[8],other
money-heist_sentence_0000010,María Pedraza,internal
money-heist_sentence_0000010,[9],other
money-heist_sentence_0000010,[10],other
money-heist_sentence_0000011,Part 5,internal
money-heist_sentence_0000012,[11],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Zagreb,external
money-heist_sentence_0000001,SR Croatia,external
money-heist_sentence_0000001,SFR Yugoslavia,external
money-heist_sentence_0000001,Croatian,external
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000003,here,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,A Quick Vacation,internal
money-heist_sentence_0000002,Manila,internal
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Sagasta,internal
money-heist_sentence_0000001,Arantxa Arteche,internal
money-heist_sentence_0000001,Mateo Canalejas,internal
money-heist_sentence_0000001,Ramiro Vázquez,internal
money-heist_sentence_0000001,Salvador Torrecilla,internal
money-heist_sentence_0000001,Lucas Hernando,internal
money-heist_sentence_0000001,Isaac Cobo,internal
money-heist_sentence_0000001,Mario Urbaneja,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Manila,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,48 Meters Underground,internal
money-heist_sentence_0000001,Live Many Lives,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000003,Palermo,internal
money-heist_sentence_0000009,Nairobi,internal
money-heist_sentence_0000010,Bank of Spain,internal
money-heist_sentence_0000014,Sagasta,internal
money-heist_sentence_0000015,Mateo Canalejas,internal
money-heist_sentence_0000022,[source],internal
money-heist_sentence_0000026,Bank of Spain,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Alfonso Prieto,internal
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000001,Benito Antoñanzas,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Martínez,internal
money-heist_sentence_0000001,Alberto Vicuña,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,Sagasta,internal
money-heist_sentence_0000001,Arantxa Arteche,internal
money-heist_sentence_0000001,Mateo Canalejas,internal
money-heist_sentence_0000001,Ramiro Vázquez,internal
money-heist_sentence_0000001,Isaac Cobo,internal
money-heist_sentence_0000001,Salvador Torrecilla,internal
money-heist_sentence_0000001,Lucas Hernando,internal
money-heist_sentence_0000001,Mario Urbaneja,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Palermo,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,We're Back,internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,Alicia Sierra,internal
money-heist_sentence_0000002,Alfonso Prieto,internal
money-heist_sentence_0000006,Bank of Spain,internal
money-heist_sentence_0000008,Alicia Sierra,internal
money-heist_sentence_0000015,Benito Antoñanzas,internal
money-heist_sentence_0000015,Alfonso Prieto,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Martínez,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000004,Marseille,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Seville,external
money-heist_sentence_0000001,Andalusia,external
money-heist_sentence_0000001,Spain,external
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,TKO,internal
money-heist_sentence_0000001,Moscow,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,Los hombres de Paco,external
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Colonel Tamayo,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Victoria,internal
money-heist_sentence_0000001,Commissioner,internal
money-heist_sentence_0000001,Germán,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Marseille,internal
money-heist_sentence_0000001,Benjamín,internal
money-heist_sentence_0000001,Lisbon,internal
money-heist_sentence_0000001,Alfonso Prieto,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,Tatiana,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Najwa Nimri,internal
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Aikido,internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000003,Rio,internal
money-heist_sentence_0000004,"Part 3, Episode 8",internal
money-heist_sentence_0000004,Nairobi,internal
money-heist_sentence_0000004,Axel,internal
money-heist_sentence_0000006,"Part 4, Episode 8,",internal
money-heist_sentence_0000006,Colonel Tamayo,internal
money-heist_sentence_0000009,Professor,internal
money-heist_sentence_0000011,Marseille,internal
money-heist_sentence_0000011,Benjamín Martínez,internal
money-heist_sentence_0000013,Victoria,internal
money-heist_sentence_0000019,Part 3,internal
money-heist_sentence_0000019,Part 4,internal
money-heist_sentence_0000019,Victoria,internal
money-heist_sentence_0000019,Part 5,internal
money-heist_sentence_0000021,Sergio,internal
money-heist_sentence_0000021,Part 5,internal
money-heist_sentence_0000023,part 4 finale,internal
money-heist_sentence_0000025,Benjamín,internal
money-heist_sentence_0000025,Marseille,internal
money-heist_sentence_0000025,the Professor,internal
money-heist_sentence_0000028,Bank of Spain Heist,internal
money-heist_sentence_0000029,The Professor,internal
money-heist_sentence_0000031,Part 4,internal
money-heist_sentence_0000032,Raquel Murillo,internal
money-heist_sentence_0000033,Berlin,internal
money-heist_sentence_0000034,Part 4,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Berlin,internal
money-heist_sentence_0000001,Rio,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,Juan Fernández,internal
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,[2],other
money-heist_sentence_0000001,Episode 2 (Part 1),internal
money-heist_sentence_0000001,Strike the Tent,internal
money-heist_sentence_0000002,Alison Parker,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Paula Vicuña Murillo,internal
money-heist_sentence_0000001,Mariví Fuentes,internal
money-heist_sentence_0000001,Raquel Murillo,internal
money-heist_sentence_0000001,Laura Murillo,internal
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000001,Suárez,internal
money-heist_sentence_0000001,Luis Tamayo,internal
money-heist_sentence_0000001,Alicia Sierra,internal
money-heist_sentence_0000001,The Professor,internal
